10/24/2014	195.25	196.490005	194.490005	196.429993	117927000	193.541934
10/23/2014	194.619995	196.199997	194.259995	194.929993	154944000	192.063988
10/22/2014	194.410004	194.910004	192.610001	192.690002	151822000	189.856932
10/21/2014	191.679993	194.199997	191.479996	194.070007	154949000	191.216647
10/20/2014	188.130005	190.449997	188.070007	190.300003	130011000	187.502072
10/17/2014	188.419998	189.75	187.619995	188.470001	214625000	185.698976
10/16/2014	183.059998	187.580002	182.889999	186.270004	270391000	183.531325
10/15/2014	185.160004	187.690002	181.919998	186.429993	380715000	183.688961
10/14/2014	188.419998	189.820007	187.039993	187.699997	215847000	184.940293
10/13/2014	190.460007	191.149994	187.300003	187.410004	230939000	184.654564
10/10/2014	192.690002	193.649994	190.490005	190.539993	221909000	187.738534
10/9/2014	196.330002	196.600006	192.580002	192.740005	210705000	189.9062
10/8/2014	193.369995	196.919998	192.360001	196.639999	186461000	193.748853
10/7/2014	195.279999	195.720001	193.220001	193.259995	147913000	190.418544
10/6/2014	197.339996	197.600006	195.580002	196.289993	104778000	193.403993
10/3/2014	195.679993	196.940002	195.080002	196.520004	121569000	193.630622
10/2/2014	194.179993	195.059998	192.350006	194.380005	157285000	191.522087
10/1/2014	196.699997	196.770004	193.910004	194.350006	177798000	191.492529
9/30/2014	197.690002	198.300003	196.610001	197.020004	131302000	194.123271
9/29/2014	196.199997	197.889999	196.050003	197.539993	95112000	194.635615
9/26/2014	196.699997	198.389999	196.419998	197.899994	103547000	194.990322
9/25/2014	199.039993	199.050003	196.270004	196.339996	150300000	193.453261
9/24/2014	198.039993	199.690002	197.520004	199.559998	107276000	196.625919
9/23/2014	198.429993	199.259995	197.949997	198.009995	111393000	195.098706
9/22/2014	200.350006	200.380005	198.729996	199.149994	125553000	196.221944
9/19/2014	201.520004	201.899994	200.289993	200.699997	121649000	197.749158
9/18/2014	201.360001	201.850006	201.100006	201.820007	94990000	197.927507
9/17/2014	200.770004	201.679993	199.75	200.75	151266000	196.878137
9/16/2014	198.610001	200.839996	198.5	200.479996	116201000	196.61334
9/15/2014	199.160004	199.320007	198.380005	198.979996	76401000	195.142271
9/12/2014	200.100006	200.119995	198.559998	199.130005	117479000	195.289386
9/11/2014	199.270004	200.330002	199.119995	200.300003	66774400	196.436819
9/10/2014	199.429993	200.199997	198.770004	200.070007	67251000	196.211259
